Order id,Razón Social ,Sucursal,Métodos De Pago,Subtotal $,Subvención Yummy $,Subtotal Mas Subvención Yummy,Total Cupones de Comercio $,IGTF Comercio $,Fecha De La Orden,Tipo de Delivery,Estado de la orden
"18812301","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","18.52","0","18.52","0","0","2026-03-24 21:39:21.367","CoreLogistics","Finalizado"
"18812520","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","10","0","10","0","0","2026-03-24 21:36:28.593","CoreLogistics","Finalizado"
"18812200","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","4.49","0","4.49","0","0","2026-03-24 21:20:15.828","CoreLogistics","Finalizado"
"18811721","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","25.84","0","25.84","0","0","2026-03-24 20:29:15.103","CoreLogistics","Finalizado"
"18811335","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","15","0","15","0","0","2026-03-24 20:16:38.225","CoreLogistics","Finalizado"
"18811094","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","4.8","0","4.8","0","0","2026-03-24 20:01:26.802","CoreLogistics","Finalizado"
"18811373","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","4.55","0","4.55","0","0","2026-03-24 19:59:15.082","CoreLogistics","Finalizado"
"18806930","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","1.6","0","1.6","0","0","2026-03-24 10:08:02.438","CoreLogistics","Finalizado"
"18806901","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","9.42","0","9.42","0","0","2026-03-24 09:34:58.059","CoreLogistics","Finalizado"
"18806910","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","3.56","0","3.56","0","0","2026-03-24 09:28:21.658","CoreLogistics","Finalizado"
"18806724","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.8","0","3.8","0","0","2026-03-23 23:17:55.263","CoreLogistics","Finalizado"
"18806519","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","7.9","0","7.9","0","0","2026-03-23 22:10:14.916","CoreLogistics","Finalizado"
"18806505","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","40","0","40","0","0","2026-03-23 21:59:00.521","CoreLogistics","Finalizado"
"18806221","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","11.51","0","11.51","0","0","2026-03-23 21:29:24.344","CoreLogistics","Finalizado"
"18806267","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","3.8","0","3.8","0","0","2026-03-23 21:25:14.580","CoreLogistics","Finalizado"
"18804913","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","35.68","0","35.68","0","0","2026-03-23 18:30:56.295","CoreLogistics","Finalizado"
"18804828","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","6.6","0","6.6","0","0","2026-03-23 18:28:36.303","CoreLogistics","Finalizado"
"18804726","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","9.27","0","9.27","0","0","2026-03-23 18:15:41.521","CoreLogistics","Finalizado"
"18803761","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","credits","3.49","0","3.49","0","0","2026-03-23 15:04:50.778","CoreLogistics","Finalizado"
"18803402","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","10.84","0","10.84","0","0","2026-03-23 14:51:09.020","CoreLogistics","Finalizado"
"18803476","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.49","0","3.49","0","0","2026-03-23 14:39:36.055","CoreLogistics","Finalizado"
"18802605","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","18.7","0","18.7","0","0","2026-03-23 13:05:08.815","CoreLogistics","Finalizado"
"18801817","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","41.17","0","41.17","0","0","2026-03-23 08:56:06.067","CoreLogistics","Finalizado"
"18801801","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","14.51","0","14.51","0","0","2026-03-23 07:51:53.342","CoreLogistics","Finalizado"
"18801761","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","6.1","0","6.1","0","0","2026-03-22 23:37:08.203","CoreLogistics","Finalizado"
"18801727","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","1","0","1","0","0","2026-03-22 23:28:15.319","CoreLogistics","Finalizado"
"18801643","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","6","0","6","0","0","2026-03-22 23:13:28.886","CoreLogistics","Finalizado"
"18801631","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","25.7","0","25.7","0","0","2026-03-22 23:09:48.416","CoreLogistics","Finalizado"
"18801537","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","10.08","0","10.08","0","0","2026-03-22 22:37:53.683","CoreLogistics","Finalizado"
"18801477","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","7.87","0","7.87","0","0","2026-03-22 22:11:29.144","CoreLogistics","Finalizado"
"18801127","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","26.4","0","26.4","0","0","2026-03-22 21:34:12.064","CoreLogistics","Finalizado"
"18800544","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","9.5","0","9.5","0","0","2026-03-22 21:21:36.241","CoreLogistics","Finalizado"
"18800123","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17.82","0","17.82","0","0","2026-03-22 20:17:22.688","CoreLogistics","Finalizado"
